Filename,Avg_nDCG@5,Avg_nDCG@10,Avg_nDCG@50,Avg_nDCG
output-file_CBOW_win_3@mu_1000@Top_20@LAMBDA_0.45,0.3875709761539750,0.40386554883775500,0.43216473617727400,0.407867087056335
output-file_CBOW_win_9@mu_250@Top_15@LAMBDA_0.45,0.3781338527417970,0.4084435601219350,0.43700942203009800,0.407862278297943
output-file_CBOW_win_9@mu_1000@Top_15@LAMBDA_0.6,0.3872613845256100,0.40207951418006800,0.43394641046610600,0.407762436390595
output-file_Skip_win_7@mu_500@Top_5@LAMBDA_0.9,0.3894439138544140,0.40224475187361100,0.43155416105548800,0.407747608927838
output-file_CBOW_win_5@mu_500@Top_20@LAMBDA_0.45,0.37905409646359000,0.40778412120319900,0.4361459677093530,0.407661395125381
output-file_Skip_win_3@mu_750@Top_20@LAMBDA_0.45,0.39278993309415400,0.3995544183266240,0.4305870073049750,0.407643786241918
output-file_CBOW_win_9@mu_1250@Top_5@LAMBDA_0.3,0.3998866740230900,0.39561012914552800,0.427418329742679,0.407638377637099
output-file_Skip_win_7@mu_500@Top_15@LAMBDA_0.6,0.393628844087458,0.40361042155341300,0.4251359467589800,0.407458404133284
output-file_Skip_win_9@mu_750@Top_10@LAMBDA_0.6,0.3934470618393050,0.40259015183574500,0.42586548831098200,0.407300900662011
output-file_Skip_win_5@mu_1000@Top_20@LAMBDA_0.45,0.3797904491991240,0.4109289848017190,0.43041808902747800,0.40704584100944
output-file_Skip_win_9@mu_500@Top_15@LAMBDA_0.6,0.38560082456591600,0.4078742152717080,0.4273696043575330,0.406948214731719
output-file_CBOW_win_7@mu_250@Top_10@LAMBDA_0.3,0.3706915816368460,0.4075210201121510,0.44199219482478100,0.406734932191259
output-file_CBOW_win_5@mu_750@Top_20@LAMBDA_0.45,0.38761420258363500,0.4012603321935650,0.4312509769868940,0.406708503921365
output-file_CBOW_win_7@mu_1000@Top_15@LAMBDA_0.45,0.3888886268694150,0.40376721840831700,0.42722871790205200,0.406628187726595
output-file_Skip_win_3@mu_500@Top_15@LAMBDA_0.6,0.3924981836360920,0.4018704947804330,0.42525704723378600,0.406541908550104
output-file_CBOW_win_9@mu_750@Top_5@LAMBDA_0.3,0.3929106476572130,0.39149468375201800,0.43512808508047000,0.4065111388299
output-file_Skip_win_3@mu_250@Top_15@LAMBDA_0.6,0.39339246817639500,0.39692075089424000,0.4286299532494630,0.406314390773366
output-file_CBOW_win_3@mu_750@Top_15@LAMBDA_0.45,0.3881054777866570,0.4010465859862390,0.4295178397919500,0.4062233011882820
output-file_CBOW_win_9@mu_750@Top_10@LAMBDA_0.45,0.384194447247677,0.3997036999733670,0.43456716336406300,0.406155103528369
output-file_CBOW_win_3@mu_750@Top_5@LAMBDA_0.3,0.39297809478084300,0.3937087287246240,0.4314429685192360,0.406043264008234
output-file_CBOW_win_5@mu_1250@Top_5@LAMBDA_0.3,0.39488311087878300,0.393193104219604,0.42962698817899000,0.405901067759126
output-file_Skip_win_9@mu_750@Top_20@LAMBDA_0.6,0.3906550783704040,0.4025888468543300,0.42443924580298400,0.405894390342573
output-file_CBOW_win_3@mu_1250@Top_10@LAMBDA_0.45,0.3946528707713840,0.3939895770099980,0.428774305500436,0.405805584427273
output-file_CBOW_win_7@mu_1250@Top_10@LAMBDA_0.45,0.3889117560915120,0.3970052550780990,0.4314781272671010,0.4057983794789040
output-file_CBOW_win_3@mu_1000@Top_5@LAMBDA_0.3,0.39250820852793900,0.39284294735361700,0.4316390672321420,0.405663407704566
output-file_Skip_win_3@mu_750@Top_10@LAMBDA_0.45,0.39418916466693800,0.39766362883013900,0.4249204920198810,0.405591095172319
output-file_Skip_win_7@mu_1000@Top_20@LAMBDA_0.45,0.38878773606749000,0.39804648148139500,0.4298658080654360,0.405566675204774
output-file_Skip_win_7@mu_250@Top_20@LAMBDA_0.6,0.39432959105301500,0.3967624105565450,0.4256076278214730,0.405566543143678
output-file_CBOW_win_5@mu_500@Top_5@LAMBDA_0.3,0.3831027569651560,0.4000785128932540,0.43314098712087200,0.405440752326427
output-file_CBOW_win_5@mu_1250@Top_10@LAMBDA_0.45,0.3864080753160960,0.40236539709453800,0.4273713229006230,0.405381598437086
output-file_Skip_win_7@mu_500@Top_10@LAMBDA_0.45,0.3813559713602860,0.39797116571174800,0.43664072555751200,0.405322620876515
output-file_CBOW_win_7@mu_500@Top_15@LAMBDA_0.45,0.3804644454167900,0.40044642505997800,0.4349450604957250,0.405285310324164
output-file_Skip_win_3@mu_1250@Top_5@LAMBDA_0.3,0.38553994184803400,0.39485865340259900,0.4353200456642870,0.40523954697164
output-file_CBOW_win_3@mu_750@Top_20@LAMBDA_0.45,0.3854083209814330,0.39962932862619800,0.43043516999124700,0.405157606532959
output-file_CBOW_win_5@mu_750@Top_5@LAMBDA_0.3,0.3928425823546680,0.3892376428667910,0.4332578840403310,0.4051127030872630
output-file_CBOW_win_7@mu_750@Top_15@LAMBDA_0.45,0.3839942279990880,0.40150297666993800,0.42979947741283000,0.405098894027285
output-file_CBOW_win_3@mu_500@Top_10@LAMBDA_0.3,0.38545059528929600,0.39619718155266800,0.433557845682264,0.405068540841409
output-file_CBOW_win_3@mu_500@Top_20@LAMBDA_0.45,0.3817829773570280,0.4004090523666080,0.4329573917312830,0.4050498071516400
output-file_CBOW_win_7@mu_500@Top_5@LAMBDA_0.3,0.38766640690918800,0.39336905818248500,0.4341081332459990,0.405047866112557
output-file_Skip_win_5@mu_250@Top_5@LAMBDA_0.3,0.3767282947272810,0.3977144182868290,0.44069700994364800,0.405046574319253
output-file_Skip_win_9@mu_500@Top_10@LAMBDA_0.6,0.388257083774816,0.3995455163108510,0.42675135604807100,0.404851318711246
output-file_Skip_win_5@mu_1250@Top_15@LAMBDA_0.6,0.39130181167339100,0.40210489002119200,0.4196857887070000,0.404364163467194
output-file_Skip_win_5@mu_500@Top_20@LAMBDA_0.45,0.385975115804638,0.39427689267889800,0.43243010550446500,0.404227371329334
output-file_Skip_win_5@mu_1000@Top_15@LAMBDA_0.6,0.39033497029575800,0.40147776942362900,0.42068528155567800,0.40416600709168800
output-file_CBOW_win_3@mu_250@Top_20@LAMBDA_0.45,0.37752309196664400,0.4006015950966870,0.43427421658948300,0.404132967884271
output-file_CBOW_win_7@mu_750@Top_10@LAMBDA_0.45,0.3807295896131470,0.40057384829073300,0.4310893876110060,0.404130941838295
output-file_CBOW_win_5@mu_250@Top_15@LAMBDA_0.45,0.3834192701816950,0.39268230163199100,0.4361308858842420,0.404077485899309
output-file_CBOW_win_7@mu_1000@Top_10@LAMBDA_0.45,0.38195161737945600,0.399943730242875,0.43002883162988400,0.403974726417405
output-file_CBOW_win_9@mu_500@Top_15@LAMBDA_0.6,0.3784896274496660,0.40151814770203100,0.4319083474402350,0.403972040863977
output-file_Skip_win_9@mu_500@Top_20@LAMBDA_0.6,0.39156402834084900,0.3981823755562000,0.4217651819002830,0.403837195265777
output-file_Skip_win_5@mu_750@Top_15@LAMBDA_0.45,0.3835092359983290,0.40239903010896100,0.42559377285931900,0.40383401298887
output-file_CBOW_win_9@mu_500@Top_5@LAMBDA_0.3,0.3842556857094640,0.3933263967511300,0.4337147835875030,0.4037656220160320
output-file_Skip_win_3@mu_1000@Top_10@LAMBDA_0.45,0.38941970810978800,0.3976155873730280,0.4238693554475510,0.403634883643456
output-file_CBOW_win_5@mu_250@Top_10@LAMBDA_0.3,0.3700541837465030,0.40300927820873,0.43763123733965600,0.403564899764963
output-file_CBOW_win_7@mu_250@Top_15@LAMBDA_0.45,0.37829666921914200,0.39815192783769700,0.4341796734541530,0.403542756836997
output-file_CBOW_win_9@mu_1000@Top_10@LAMBDA_0.45,0.37718402467379600,0.40173553034050300,0.43155264336044300,0.40349073279158100
output-file_CBOW_win_9@mu_1250@Top_15@LAMBDA_0.6,0.37914118238805200,0.3987535419032860,0.4325772091231690,0.403490644471502
output-file_Skip_win_9@mu_1250@Top_10@LAMBDA_0.6,0.38279707758051200,0.4016032183230900,0.42602625732435500,0.403475517742652
output-file_Skip_win_3@mu_250@Top_15@LAMBDA_0.75,0.39384287650117700,0.3962275671821720,0.4200481156213140,0.403372853101554
output-file_CBOW_win_9@mu_750@Top_20@LAMBDA_0.6,0.3856926159113260,0.39698230397050000,0.42736710411024300,0.40334734133069
output-file_Skip_win_9@mu_250@Top_20@LAMBDA_0.6,0.3970572001743370,0.38660657681526700,0.4263565591403500,0.403340112043318
output-file_Skip_win_5@mu_750@Top_5@LAMBDA_0.6,0.39328228793113900,0.3888541676825750,0.42759971685917900,0.403245390824298
output-file_CBOW_win_9@mu_500@Top_10@LAMBDA_0.45,0.37628695902334800,0.3973990900537540,0.4356253510525450,0.403103800043216
output-file_CBOW_win_3@mu_250@Top_10@LAMBDA_0.3,0.37333605402845000,0.39832703466084,0.43733707597999800,0.403000054889763
output-file_Skip_win_7@mu_750@Top_20@LAMBDA_0.45,0.383899468274612,0.3954387631222120,0.4293459655643750,0.4028947323204
output-file_Skip_win_9@mu_1000@Top_10@LAMBDA_0.6,0.3849191390652330,0.3984182966297470,0.42498536019898100,0.402774265297987
output-file_Skip_win_9@mu_1250@Top_5@LAMBDA_0.75,0.38669224048542100,0.38963906546215400,0.43184128337159900,0.40272419643972500
output-file_Skip_win_5@mu_1250@Top_5@LAMBDA_0.45,0.37966724855708200,0.39949346076676700,0.4282094569441410,0.40245672208933
output-file_Skip_win_3@mu_1250@Top_20@LAMBDA_0.6,0.38846093779658300,0.39838953156896400,0.4203280433264610,0.402392837564003
output-file_Skip_win_3@mu_500@Top_10@LAMBDA_0.45,0.38613550819075900,0.39590899387128600,0.4250823351093160,0.402375612390454
output-file_Skip_win_7@mu_750@Top_10@LAMBDA_0.6,0.38464651381530400,0.39363463534442400,0.4280422418654730,0.4021077970084
output-file_Skip_win_9@mu_1000@Top_20@LAMBDA_0.6,0.3807213252718090,0.3987883889584530,0.4268037860887010,0.4021045001063210
output-file_CBOW_win_5@mu_750@Top_10@LAMBDA_0.45,0.37769134010447600,0.3986305063705630,0.4292922916006750,0.401871379358571
output-file_CBOW_win_3@mu_1000@Top_10@LAMBDA_0.45,0.3836170732945370,0.39450850882556200,0.42735649384230600,0.401827358654135
output-file_Skip_win_9@mu_750@Top_15@LAMBDA_0.6,0.38244288413440700,0.4003701392209540,0.422474361812434,0.401762461722598
output-file_Skip_win_3@mu_750@Top_20@LAMBDA_0.6,0.3948463158697600,0.3922505686277580,0.4177250928441750,0.4016073257805640
output-file_Skip_win_7@mu_1250@Top_15@LAMBDA_0.6,0.38450065392816800,0.39818286171212700,0.4219691711202470,0.401550895586847
output-file_CBOW_win_3@mu_500@Top_5@LAMBDA_0.3,0.3790428074548600,0.39348558175006000,0.4319385482732400,0.401488979159387
output-file_Skip_win_7@mu_1000@Top_10@LAMBDA_0.6,0.3795062499711720,0.3986310096349920,0.426310839682772,0.401482699762979
output-file_Skip_win_5@mu_500@Top_5@LAMBDA_0.6,0.38966086724844500,0.38686556388543400,0.42748960892555900,0.40133868001981300
output-file_Skip_win_9@mu_1250@Top_20@LAMBDA_0.6,0.37811771844654600,0.3999309267525180,0.42577156363580000,0.401273402944955
output-file_Skip_win_7@mu_250@Top_10@LAMBDA_0.45,0.3757782697292760,0.39158626055501000,0.43631354604865700,0.401226025444314
output-file_CBOW_win_5@mu_1000@Top_10@LAMBDA_0.45,0.3749196192626640,0.4018177228103490,0.42637205697603500,0.401036466349683
output-file_Skip_win_5@mu_250@Top_15@LAMBDA_0.6,0.3820859735559100,0.3972008918215290,0.42381282458990000,0.401033229989113
output-file_CBOW_win_5@mu_1000@Top_5@LAMBDA_0.3,0.3836028546373630,0.389280696229926,0.4301238613032820,0.401002470723524
output-file_Skip_win_5@mu_1000@Top_10@LAMBDA_0.6,0.3895977086910570,0.3892010197633520,0.42403417010198300,0.400944299518797
output-file_Skip_win_5@mu_750@Top_15@LAMBDA_0.6,0.3886285114197690,0.39655379721181200,0.4175549157203740,0.400912408117318
output-file_Skip_win_5@mu_750@Top_5@LAMBDA_0.45,0.37978480855603300,0.39325671286793800,0.42893465572914400,0.40065872571770500
output-file_Skip_win_5@mu_500@Top_15@LAMBDA_0.6,0.3872461608281800,0.398394766823193,0.41622265618137800,0.400621194610917
output-file_Skip_win_7@mu_1000@Top_15@LAMBDA_0.6,0.3808446365807260,0.397266286484171,0.42363245604464600,0.400581126369848
output-file_Skip_win_5@mu_1000@Top_5@LAMBDA_0.45,0.3768916971880480,0.39686009316632600,0.4276255915823660,0.400459127312247
output-file_Skip_win_5@mu_750@Top_20@LAMBDA_0.45,0.3770460888682040,0.39665839898141100,0.42742206237848600,0.4003755167427
output-file_CBOW_win_9@mu_1000@Top_5@LAMBDA_0.3,0.3801538424356110,0.38973642258414000,0.4310099088861670,0.400300057968639
output-file_CBOW_win_5@mu_750@Top_15@LAMBDA_0.45,0.3775014121402610,0.39403610329596200,0.42932415690328800,0.40028722411317
output-file_Skip_win_3@mu_250@Top_5@LAMBDA_0.3,0.37248464373580600,0.392449690779463,0.4356721890244460,0.400202174513238
output-file_CBOW_win_3@mu_500@Top_10@LAMBDA_0.45,0.37623136146802800,0.39240277702341700,0.43169501961070900,0.40010971936738500
output-file_Skip_win_3@mu_1250@Top_15@LAMBDA_0.6,0.38262966623070800,0.3939972640778280,0.4235169203390500,0.400047950215862
output-file_CBOW_win_5@mu_500@Top_15@LAMBDA_0.45,0.3759078616850430,0.38960215843922900,0.4339102045154230,0.399806741546565
output-file_Skip_win_3@mu_500@Top_15@LAMBDA_0.75,0.394380423240259,0.3931326815069760,0.4115341151756700,0.399682406640968
output-file_CBOW_win_9@mu_250@Top_20@LAMBDA_0.6,0.36888614863635500,0.39977907954312300,0.43005860966941600,0.39957461261629800
output-file_Skip_win_5@mu_250@Top_15@LAMBDA_0.75,0.38291572268040100,0.39518234414327500,0.4195715998705150,0.399223222231397
output-file_CBOW_win_7@mu_250@Top_10@LAMBDA_0.45,0.36590222011377300,0.3942397544697630,0.4371482738291850,0.399096749470907
output-file_Skip_win_7@mu_750@Top_5@LAMBDA_0.9,0.38240302121927300,0.3874604763159080,0.427392043451625,0.399085180328935
output-file_Skip_win_9@mu_1250@Top_15@LAMBDA_0.6,0.38057612734344800,0.3949151856949380,0.4212499458767200,0.398913752971702
output-file_CBOW_win_5@mu_500@Top_10@LAMBDA_0.45,0.37173547520358600,0.3927082849821,0.43203770974188900,0.398827156642525
output-file_Skip_win_3@mu_1000@Top_20@LAMBDA_0.6,0.3891196179680290,0.39100477595041100,0.41598536759511100,0.39870325383785
output-file_CBOW_win_3@mu_1250@Top_20@LAMBDA_0.6,0.3765759655963220,0.3936878720164290,0.4253618093849730,0.3985418823325750
output-file_CBOW_win_9@mu_250@Top_10@LAMBDA_0.45,0.37197393147513000,0.38902180145532400,0.43439726921862400,0.39846433404969300
output-file_Skip_win_3@mu_250@Top_10@LAMBDA_0.45,0.3744306561758000,0.39282838765239000,0.4280533385865040,0.398437460804898
output-file_CBOW_win_7@mu_1000@Top_20@LAMBDA_0.6,0.3821580651424720,0.39136116032736000,0.4217042162062810,0.398407813892038
output-file_CBOW_win_7@mu_500@Top_10@LAMBDA_0.45,0.371381642362764,0.39235413827870000,0.43101864279937000,0.398251474480278
output-file_Skip_win_3@mu_1250@Top_10@LAMBDA_0.45,0.3829922049041060,0.39340096555950400,0.41692729410395800,0.397773488189189
output-file_CBOW_win_3@mu_750@Top_10@LAMBDA_0.45,0.3730548763495270,0.39107516274984300,0.4290404505479970,0.397723496549122
output-file_CBOW_win_5@mu_250@Top_10@LAMBDA_0.45,0.367806985963377,0.3921719813090780,0.43315796764150900,0.397712311637988
output-file_Skip_win_9@mu_500@Top_5@LAMBDA_0.9,0.38003384731325000,0.38790344423663600,0.424359635867789,0.397432309139225
output-file_Skip_win_9@mu_500@Top_20@LAMBDA_0.75,0.39496216000679900,0.38183454191826200,0.4149498096133020,0.397248837179454
output-file_Skip_win_5@mu_1250@Top_10@LAMBDA_0.6,0.38094765785671000,0.38903655249458700,0.42150923744204400,0.39716448259778000
output-file_Skip_win_9@mu_1000@Top_15@LAMBDA_0.6,0.38189255523573300,0.38924905816678000,0.4203190579668770,0.39715355712313
output-file_Skip_win_7@mu_1250@Top_10@LAMBDA_0.6,0.3725698014057400,0.39139565796790100,0.4272772680604440,0.397080909144695
output-file_Skip_win_7@mu_500@Top_10@LAMBDA_0.6,0.37723513486085700,0.3886414947652220,0.4252346030500820,0.39703707755872
output-file_Skip_win_9@mu_250@Top_15@LAMBDA_0.75,0.386928323837193,0.3867568971770050,0.41640158517071100,0.396695602061636
output-file_CBOW_win_7@mu_1250@Top_20@LAMBDA_0.6,0.3776383069607890,0.39148032647114600,0.4208468157084270,0.396655149713454
output-file_Skip_win_5@mu_1250@Top_15@LAMBDA_0.75,0.3844104526773530,0.3974261384920890,0.40784811022603100,0.396561567131824
output-file_CBOW_win_5@mu_250@Top_20@LAMBDA_0.6,0.369861153209813,0.39188085479213700,0.4279163017332250,0.396552769911725
output-file_Skip_win_3@mu_250@Top_20@LAMBDA_0.6,0.38390925752322200,0.3847532755810630,0.4207973101766080,0.396486614426964
output-file_Skip_win_3@mu_500@Top_20@LAMBDA_0.6,0.38641843915380400,0.3881921957087630,0.4148390236076460,0.396483219490071
output-file_Skip_win_7@mu_500@Top_20@LAMBDA_0.6,0.3706863996241600,0.3954315102046460,0.4231913715192460,0.3964364271160170
output-file_Skip_win_7@mu_500@Top_20@LAMBDA_0.75,0.38944155525866100,0.38489922289660300,0.414286590776956,0.396209122977407
output-file_CBOW_win_7@mu_750@Top_20@LAMBDA_0.6,0.3783354991033260,0.38455318180794000,0.4256348144329260,0.396174498448064
output-file_CBOW_win_9@mu_750@Top_15@LAMBDA_0.6,0.36540067648414700,0.39365469126848600,0.42922134379356900,0.39609223718206700
output-file_Skip_win_7@mu_250@Top_20@LAMBDA_0.75,0.3905450681721660,0.37566876919466000,0.4216395873229390,0.395951141563255
output-file_CBOW_win_9@mu_1000@Top_20@LAMBDA_0.6,0.3716067123967930,0.3933791693479270,0.42261437621965800,0.395866752654793
output-file_Skip_win_7@mu_1000@Top_5@LAMBDA_0.9,0.37021846274030900,0.3911375207810630,0.42616352302223000,0.395839835514534
output-file_Skip_win_5@mu_250@Top_5@LAMBDA_0.6,0.37695481645753600,0.38376276869771100,0.4256264840495160,0.395448023068254
output-file_CBOW_win_7@mu_500@Top_20@LAMBDA_0.6,0.3744887469987520,0.3846418329478300,0.42619883359242100,0.395109804513001
output-file_Skip_win_7@mu_250@Top_10@LAMBDA_0.6,0.3701785537660650,0.3848190612183690,0.429229305908305,0.394742306964246
output-file_Skip_win_9@mu_250@Top_20@LAMBDA_0.75,0.3864763462428280,0.3769611093624540,0.4203991682789350,0.3946122079614060
output-file_Skip_win_7@mu_500@Top_15@LAMBDA_0.75,0.3863193073643830,0.3852218059703130,0.4118828774856110,0.3944746636067690
output-file_Skip_win_3@mu_750@Top_15@LAMBDA_0.75,0.3854964482912680,0.38665637290497900,0.41125083229538600,0.394467884497211
output-file_Skip_win_5@mu_250@Top_5@LAMBDA_0.45,0.366007059887588,0.3849335518171580,0.43101753523369900,0.393986048979482
output-file_CBOW_win_7@mu_500@Top_15@LAMBDA_0.6,0.36196348420388900,0.3919853877556130,0.4278070234933090,0.393918631817604
output-file_Skip_win_7@mu_250@Top_15@LAMBDA_0.75,0.3839891191071690,0.38341338983949100,0.41411929344739600,0.393840600798019
output-file_CBOW_win_9@mu_1250@Top_20@LAMBDA_0.6,0.36604092148865900,0.3940699971997430,0.42123957823906800,0.393783498975823
output-file_CBOW_win_5@mu_500@Top_20@LAMBDA_0.6,0.3626326583330120,0.39206246357733700,0.4253505144700110,0.39334854546012
output-file_CBOW_win_3@mu_500@Top_15@LAMBDA_0.45,0.3668207545867460,0.3881458949691880,0.42504958647785200,0.393338745344595
output-file_Skip_win_9@mu_250@Top_5@LAMBDA_0.9,0.3719240110782540,0.3839980040682910,0.4239808335648420,0.3933009495704620
output-file_CBOW_win_3@mu_250@Top_15@LAMBDA_0.45,0.36400041791608000,0.38764610418656400,0.42793084277278300,0.39319245495847600
output-file_Skip_win_5@mu_750@Top_10@LAMBDA_0.6,0.3798956012727150,0.37919004286651200,0.42048328366238200,0.393189642600536
output-file_Skip_win_5@mu_250@Top_10@LAMBDA_0.6,0.37144280641472300,0.3844160132273550,0.4234554207632730,0.393104746801784
output-file_Skip_win_3@mu_250@Top_10@LAMBDA_0.6,0.37400885522036100,0.38025356275909100,0.42471054403050800,0.39299098733665300
output-file_Skip_win_7@mu_750@Top_15@LAMBDA_0.75,0.3839981797908190,0.3796677965255710,0.4152424562397450,0.3929694775187120
output-file_Skip_win_9@mu_750@Top_20@LAMBDA_0.75,0.3811438877516510,0.38298516087463100,0.41389861242573200,0.392675887017338
output-file_CBOW_win_9@mu_500@Top_20@LAMBDA_0.6,0.3618050346181140,0.39193745948773400,0.42374450512229300,0.39249566640938
output-file_Skip_win_7@mu_1250@Top_20@LAMBDA_0.6,0.3695181694062940,0.3909214837885340,0.41681928590058700,0.392419646365138
output-file_Skip_win_5@mu_250@Top_20@LAMBDA_0.75,0.38098287736986800,0.3816386210872710,0.41405776794597300,0.392226422134371
output-file_Skip_win_5@mu_250@Top_20@LAMBDA_0.6,0.37772219866486400,0.3813194614455360,0.41722526624858600,0.392088975452995
output-file_Skip_win_7@mu_1000@Top_20@LAMBDA_0.6,0.3726243115698250,0.38589159203635900,0.41740274753886300,0.391972883715016
output-file_CBOW_win_5@mu_750@Top_20@LAMBDA_0.6,0.3664842094778520,0.38767657482176800,0.42167630468529800,0.391945696328306
output-file_Skip_win_7@mu_250@Top_5@LAMBDA_0.9,0.36122000710745,0.38722633842303100,0.42682784243971900,0.391758062656733
output-file_CBOW_win_7@mu_1250@Top_15@LAMBDA_0.6,0.36344212946899900,0.38714401858158000,0.42465470189958800,0.39174694998338900
output-file_Skip_win_5@mu_500@Top_5@LAMBDA_0.45,0.36598942515720400,0.383986091150946,0.42517832122813100,0.391717945845427
output-file_Skip_win_5@mu_1000@Top_15@LAMBDA_0.75,0.37641237567971400,0.3930374094074890,0.404484543824875,0.391311442970693
output-file_Skip_win_3@mu_1000@Top_15@LAMBDA_0.75,0.37831049289718200,0.38868868167644300,0.40690088144754500,0.39130001867372300
output-file_CBOW_win_3@mu_250@Top_15@LAMBDA_0.6,0.3550182987971790,0.39049406932257500,0.42804017446089100,0.391184180860215
output-file_CBOW_win_3@mu_1000@Top_20@LAMBDA_0.6,0.36538950314424300,0.38520041318430800,0.42254674601149,0.391045554113347
output-file_Skip_win_7@mu_1250@Top_5@LAMBDA_0.9,0.36154406764919500,0.38869231426377700,0.42196063165209900,0.39073233785502400
output-file_CBOW_win_7@mu_1000@Top_15@LAMBDA_0.6,0.36161918430228600,0.3854163878550740,0.4238916346072020,0.390309068921521
output-file_Skip_win_9@mu_750@Top_5@LAMBDA_0.9,0.3746611758594570,0.3752962748823640,0.4208402281059590,0.3902658929492600
output-file_Skip_win_5@mu_1000@Top_5@LAMBDA_0.6,0.3741923020388920,0.37600909168823200,0.4203437187629500,0.390181704163358
output-file_Skip_win_5@mu_1000@Top_20@LAMBDA_0.6,0.36994996474917100,0.3864169093825940,0.4135280667975820,0.389964980309782
output-file_CBOW_win_5@mu_1250@Top_20@LAMBDA_0.6,0.3616133471515720,0.38829291960754400,0.419719610415435,0.389875292391517
output-file_CBOW_win_9@mu_1000@Top_10@LAMBDA_0.6,0.36184738787590700,0.3784167355702920,0.42911906823033800,0.389794397225512
output-file_CBOW_win_3@mu_1250@Top_15@LAMBDA_0.6,0.36417883047223500,0.38524497057762500,0.41962554403857800,0.38968311502947900
output-file_Skip_win_5@mu_500@Top_20@LAMBDA_0.6,0.36937928456337200,0.38550884467568300,0.41331183551992600,0.38939998825299400
output-file_Skip_win_9@mu_1250@Top_5@LAMBDA_0.9,0.3609062274655690,0.38929794444132800,0.41788857697619700,0.389364249627698
output-file_CBOW_win_3@mu_1000@Top_15@LAMBDA_0.6,0.3648849415766330,0.3839537964205290,0.4184888858746890,0.3891092079572840
output-file_Skip_win_9@mu_1000@Top_5@LAMBDA_0.9,0.3671593623513750,0.3807693457690920,0.41909047252346000,0.389006393547976
output-file_CBOW_win_5@mu_1000@Top_20@LAMBDA_0.6,0.3585086459381800,0.3878738887967670,0.4200681809645570,0.3888169052331680
output-file_CBOW_win_5@mu_500@Top_15@LAMBDA_0.6,0.3570726645850630,0.38240530544890000,0.42691951380314900,0.388799161279037
output-file_CBOW_win_9@mu_250@Top_15@LAMBDA_0.6,0.3479633022160600,0.3935299216554500,0.4248657527546570,0.3887863255420560
output-file_Skip_win_7@mu_750@Top_20@LAMBDA_0.75,0.37060114430141300,0.3832538520480670,0.41248786961124500,0.388780955320242
output-file_Skip_win_7@mu_750@Top_20@LAMBDA_0.6,0.3649514350876840,0.3857492391560930,0.41527939249854300,0.38866002224744
output-file_Skip_win_3@mu_1250@Top_15@LAMBDA_0.75,0.37165719559535900,0.3880407293955750,0.40402048871880900,0.387906137903248
output-file_CBOW_win_3@mu_750@Top_20@LAMBDA_0.6,0.35897439624511000,0.38250770634902400,0.4215189824551740,0.387667028349769
output-file_Skip_win_5@mu_1250@Top_20@LAMBDA_0.6,0.36460303405254400,0.3834515455755440,0.4144731832246800,0.387509254284256
output-file_CBOW_win_7@mu_250@Top_20@LAMBDA_0.6,0.3547984969541570,0.387957235550578,0.419711945429683,0.387489225978139
output-file_Skip_win_5@mu_500@Top_15@LAMBDA_0.75,0.3635904173817030,0.39279587756529400,0.4059345328015910,0.387440275916196
output-file_CBOW_win_7@mu_750@Top_15@LAMBDA_0.6,0.35314438166921200,0.3858976061188340,0.4226122948656550,0.3872180942179
output-file_CBOW_win_3@mu_250@Top_20@LAMBDA_0.6,0.35911689038203700,0.37789404157756000,0.42411762751857800,0.38704285315939200
output-file_CBOW_win_9@mu_750@Top_10@LAMBDA_0.6,0.35899312884899200,0.37661809323459000,0.42546034479907800,0.38702385562755300
output-file_CBOW_win_9@mu_750@Top_15@LAMBDA_0.75,0.35670523122219900,0.38798105288685400,0.4153133548246860,0.386666546311246
output-file_CBOW_win_9@mu_1000@Top_15@LAMBDA_0.75,0.36387607405172900,0.382584906998712,0.4130197932841430,0.386493591444861
output-file_CBOW_win_7@mu_750@Top_10@LAMBDA_0.6,0.3562673843037280,0.37986576337739200,0.4229485546446500,0.386360567441923
output-file_CBOW_win_3@mu_500@Top_15@LAMBDA_0.6,0.3439676095562020,0.3919425575493060,0.4229277093452530,0.3862792921502540
output-file_CBOW_win_7@mu_1000@Top_10@LAMBDA_0.6,0.3584243460501420,0.37632878220728400,0.4238553464203150,0.38620282489258
output-file_CBOW_win_7@mu_500@Top_10@LAMBDA_0.6,0.35252623032187000,0.3812507754756830,0.4240472553108690,0.385941420369474
output-file_Skip_win_3@mu_500@Top_10@LAMBDA_0.6,0.3704575969536560,0.3715055669664870,0.41473451006116300,0.385565891327102
output-file_Skip_win_5@mu_750@Top_20@LAMBDA_0.6,0.36444875908190000,0.37847156416164500,0.4136404148258500,0.385520246023132
output-file_CBOW_win_5@mu_250@Top_15@LAMBDA_0.6,0.34583451746615100,0.385232076525696,0.42474434207293600,0.385270312021594
output-file_CBOW_win_5@mu_1250@Top_15@LAMBDA_0.6,0.35421260657581100,0.3783087341127930,0.42328172071020700,0.385267687132937
output-file_CBOW_win_9@mu_1250@Top_15@LAMBDA_0.75,0.36142640671158200,0.38433263071142400,0.40992704519202000,0.38522869420500900
output-file_Skip_win_5@mu_750@Top_15@LAMBDA_0.75,0.3610512102336120,0.3902382607196230,0.4041455595001590,0.3851450101511310
